Sorgu,Label,Recete
"Bitkimin durumuna bakar mısın, büyük siyah yanıklar var gibi.",Tomato___Late_blight,"Teşhis: Domates Geç Yanıklığı / Mildiyö (Phytophthora). Kültürel Önlemler: Yapraklarda büyük, grimsi kahverengi lekeler ve yaprak altında beyaz küf tabakası oluşur. Nemi düşürün, sık dikim yapmayın. Kimyasal Mücadele: Çevrede ilk belirtiler görüldüğünde veya çiğ/sisli havalarda mildiyö ilaçları ile koruyucu ilaçlamaya başlayın."
"Yardımcı olur musunuz, bitkimde geç yanıklık fark ettim..",Tomato___Late_blight,"Teşhis: Domates Geç Yanıklığı / Mildiyö (Phytophthora). Kültürel Önlemler: Yapraklarda büyük, grimsi kahverengi lekeler ve yaprak altında beyaz küf tabakası oluşur. Nemi düşürün, sık dikim yapmayın. Kimyasal Mücadele: Çevrede ilk belirtiler görüldüğünde veya çiğ/sisli havalarda mildiyö ilaçları ile koruyucu ilaçlamaya başlayın."
Acil teşhis lazım: geç yanıklık ile nasıl mücadele edilir?.,Tomato___Late_blight,"Teşhis: Domates Geç Yanıklığı / Mildiyö (Phytophthora). Kültürel Önlemler: Yapraklarda büyük, grimsi kahverengi lekeler ve yaprak altında beyaz küf tabakası oluşur. Nemi düşürün, sık dikim yapmayın. Kimyasal Mücadele: Çevrede ilk belirtiler görüldüğünde veya çiğ/sisli havalarda mildiyö ilaçları ile koruyucu ilaçlamaya başlayın."
Hocam geç yanıklık için hangi ilacı kullanmalıyım?,Tomato___Late_blight,"Teşhis: Domates Geç Yanıklığı / Mildiyö (Phytophthora). Kültürel Önlemler: Yapraklarda büyük, grimsi kahverengi lekeler ve yaprak altında beyaz küf tabakası oluşur. Nemi düşürün, sık dikim yapmayın. Kimyasal Mücadele: Çevrede ilk belirtiler görüldüğünde veya çiğ/sisli havalarda mildiyö ilaçları ile koruyucu ilaçlamaya başlayın."
"Yardımcı olur musunuz, büyük siyah yanıklar teşhisi koydum, doğru mu?.",Tomato___Late_blight,"Teşhis: Domates Geç Yanıklığı / Mildiyö (Phytophthora). Kültürel Önlemler: Yapraklarda büyük, grimsi kahverengi lekeler ve yaprak altında beyaz küf tabakası oluşur. Nemi düşürün, sık dikim yapmayın. Kimyasal Mücadele: Çevrede ilk belirtiler görüldüğünde veya çiğ/sisli havalarda mildiyö ilaçları ile koruyucu ilaçlamaya başlayın."
Kontrol ettim ve yaprakta hızlı yayılan kararmalar sorunu mahsulü mahvetti. gördüm.,Tomato___Late_blight,"Teşhis: Domates Geç Yanıklığı / Mildiyö (Phytophthora). Kültürel Önlemler: Yapraklarda büyük, grimsi kahverengi lekeler ve yaprak altında beyaz küf tabakası oluşur. Nemi düşürün, sık dikim yapmayın. Kimyasal Mücadele: Çevrede ilk belirtiler görüldüğünde veya çiğ/sisli havalarda mildiyö ilaçları ile koruyucu ilaçlamaya başlayın."
Acil yardım! bitkide yaprakta hızlı yayılan kararmalar var.,Tomato___Late_blight,"Teşhis: Domates Geç Yanıklığı / Mildiyö (Phytophthora). Kültürel Önlemler: Yapraklarda büyük, grimsi kahverengi lekeler ve yaprak altında beyaz küf tabakası oluşur. Nemi düşürün, sık dikim yapmayın. Kimyasal Mücadele: Çevrede ilk belirtiler görüldüğünde veya çiğ/sisli havalarda mildiyö ilaçları ile koruyucu ilaçlamaya başlayın."
"Çiftçi arkadaşlara sordum, bitkimin durumuna bakar mısın, büyük siyah yanıklar var gibi. dediler.",Tomato___Late_blight,"Teşhis: Domates Geç Yanıklığı / Mildiyö (Phytophthora). Kültürel Önlemler: Yapraklarda büyük, grimsi kahverengi lekeler ve yaprak altında beyaz küf tabakası oluşur. Nemi düşürün, sık dikim yapmayın. Kimyasal Mücadele: Çevrede ilk belirtiler görüldüğünde veya çiğ/sisli havalarda mildiyö ilaçları ile koruyucu ilaçlamaya başlayın."
Tarladaki yapraklarda geç yanıklık yayıldı.,Tomato___Late_blight,"Teşhis: Domates Geç Yanıklığı / Mildiyö (Phytophthora). Kültürel Önlemler: Yapraklarda büyük, grimsi kahverengi lekeler ve yaprak altında beyaz küf tabakası oluşur. Nemi düşürün, sık dikim yapmayın. Kimyasal Mücadele: Çevrede ilk belirtiler görüldüğünde veya çiğ/sisli havalarda mildiyö ilaçları ile koruyucu ilaçlamaya başlayın."
"Maalesef büyük siyah yanıklar nedeniyle bitkim çok sağlıksız görünüyor., ne yapmam gerekiyor?",Tomato___Late_blight,"Teşhis: Domates Geç Yanıklığı / Mildiyö (Phytophthora). Kültürel Önlemler: Yapraklarda büyük, grimsi kahverengi lekeler ve yaprak altında beyaz küf tabakası oluşur. Nemi düşürün, sık dikim yapmayın. Kimyasal Mücadele: Çevrede ilk belirtiler görüldüğünde veya çiğ/sisli havalarda mildiyö ilaçları ile koruyucu ilaçlamaya başlayın."
Acil teşhis lazım: yaprakta hızlı yayılan kararmalar olan bitkiyi kurtarabilir miyim?.,Tomato___Late_blight,"Teşhis: Domates Geç Yanıklığı / Mildiyö (Phytophthora). Kültürel Önlemler: Yapraklarda büyük, grimsi kahverengi lekeler ve yaprak altında beyaz küf tabakası oluşur. Nemi düşürün, sık dikim yapmayın. Kimyasal Mücadele: Çevrede ilk belirtiler görüldüğünde veya çiğ/sisli havalarda mildiyö ilaçları ile koruyucu ilaçlamaya başlayın."
Kontrol ettim ve yaprakta hızlı yayılan kararmalar olan bitkiyi kurtarabilir miyim? gördüm.,Tomato___Late_blight,"Teşhis: Domates Geç Yanıklığı / Mildiyö (Phytophthora). Kültürel Önlemler: Yapraklarda büyük, grimsi kahverengi lekeler ve yaprak altında beyaz küf tabakası oluşur. Nemi düşürün, sık dikim yapmayın. Kimyasal Mücadele: Çevrede ilk belirtiler görüldüğünde veya çiğ/sisli havalarda mildiyö ilaçları ile koruyucu ilaçlamaya başlayın."
"Yardımcı olur musunuz, büyük siyah yanıklar nedeniyle bitkim çok sağlıksız görünüyor..",Tomato___Late_blight,"Teşhis: Domates Geç Yanıklığı / Mildiyö (Phytophthora). Kültürel Önlemler: Yapraklarda büyük, grimsi kahverengi lekeler ve yaprak altında beyaz küf tabakası oluşur. Nemi düşürün, sık dikim yapmayın. Kimyasal Mücadele: Çevrede ilk belirtiler görüldüğünde veya çiğ/sisli havalarda mildiyö ilaçları ile koruyucu ilaçlamaya başlayın."
Geç yanıklık ile nasıl mücadele edilir?,Tomato___Late_blight,"Teşhis: Domates Geç Yanıklığı / Mildiyö (Phytophthora). Kültürel Önlemler: Yapraklarda büyük, grimsi kahverengi lekeler ve yaprak altında beyaz küf tabakası oluşur. Nemi düşürün, sık dikim yapmayın. Kimyasal Mücadele: Çevrede ilk belirtiler görüldüğünde veya çiğ/sisli havalarda mildiyö ilaçları ile koruyucu ilaçlamaya başlayın."
Kontrol ettim ve bitki yapraklarının üzerinde geç yanıklık görüyorum. gördüm.,Tomato___Late_blight,"Teşhis: Domates Geç Yanıklığı / Mildiyö (Phytophthora). Kültürel Önlemler: Yapraklarda büyük, grimsi kahverengi lekeler ve yaprak altında beyaz küf tabakası oluşur. Nemi düşürün, sık dikim yapmayın. Kimyasal Mücadele: Çevrede ilk belirtiler görüldüğünde veya çiğ/sisli havalarda mildiyö ilaçları ile koruyucu ilaçlamaya başlayın."
Hocam geç yanıklık için hangi ilacı kullanmalıyım?,Tomato___Late_blight,"Teşhis: Domates Geç Yanıklığı / Mildiyö (Phytophthora). Kültürel Önlemler: Yapraklarda büyük, grimsi kahverengi lekeler ve yaprak altında beyaz küf tabakası oluşur. Nemi düşürün, sık dikim yapmayın. Kimyasal Mücadele: Çevrede ilk belirtiler görüldüğünde veya çiğ/sisli havalarda mildiyö ilaçları ile koruyucu ilaçlamaya başlayın."
Yapraklara baktığımda neden yapraklarda büyük siyah yanıklar oluşur? fark ediyorum.,Tomato___Late_blight,"Teşhis: Domates Geç Yanıklığı / Mildiyö (Phytophthora). Kültürel Önlemler: Yapraklarda büyük, grimsi kahverengi lekeler ve yaprak altında beyaz küf tabakası oluşur. Nemi düşürün, sık dikim yapmayın. Kimyasal Mücadele: Çevrede ilk belirtiler görüldüğünde veya çiğ/sisli havalarda mildiyö ilaçları ile koruyucu ilaçlamaya başlayın."
Sanırım bitkimde bir sorun var: büyük siyah yanıklar nedeniyle bitkim çok sağlıksız görünüyor..,Tomato___Late_blight,"Teşhis: Domates Geç Yanıklığı / Mildiyö (Phytophthora). Kültürel Önlemler: Yapraklarda büyük, grimsi kahverengi lekeler ve yaprak altında beyaz küf tabakası oluşur. Nemi düşürün, sık dikim yapmayın. Kimyasal Mücadele: Çevrede ilk belirtiler görüldüğünde veya çiğ/sisli havalarda mildiyö ilaçları ile koruyucu ilaçlamaya başlayın."
Geç yanıklık ile nasıl mücadele edilir?,Tomato___Late_blight,"Teşhis: Domates Geç Yanıklığı / Mildiyö (Phytophthora). Kültürel Önlemler: Yapraklarda büyük, grimsi kahverengi lekeler ve yaprak altında beyaz küf tabakası oluşur. Nemi düşürün, sık dikim yapmayın. Kimyasal Mücadele: Çevrede ilk belirtiler görüldüğünde veya çiğ/sisli havalarda mildiyö ilaçları ile koruyucu ilaçlamaya başlayın."
Geç yanıklık ile nasıl mücadele edilir?,Tomato___Late_blight,"Teşhis: Domates Geç Yanıklığı / Mildiyö (Phytophthora). Kültürel Önlemler: Yapraklarda büyük, grimsi kahverengi lekeler ve yaprak altında beyaz küf tabakası oluşur. Nemi düşürün, sık dikim yapmayın. Kimyasal Mücadele: Çevrede ilk belirtiler görüldüğünde veya çiğ/sisli havalarda mildiyö ilaçları ile koruyucu ilaçlamaya başlayın."
Yaprakta hızlı yayılan kararmalar sorunu mahsulü mahvetti.,Tomato___Late_blight,"Teşhis: Domates Geç Yanıklığı / Mildiyö (Phytophthora). Kültürel Önlemler: Yapraklarda büyük, grimsi kahverengi lekeler ve yaprak altında beyaz küf tabakası oluşur. Nemi düşürün, sık dikim yapmayın. Kimyasal Mücadele: Çevrede ilk belirtiler görüldüğünde veya çiğ/sisli havalarda mildiyö ilaçları ile koruyucu ilaçlamaya başlayın."
Neden yapraklarda büyük siyah yanıklar oluşur?,Tomato___Late_blight,"Teşhis: Domates Geç Yanıklığı / Mildiyö (Phytophthora). Kültürel Önlemler: Yapraklarda büyük, grimsi kahverengi lekeler ve yaprak altında beyaz küf tabakası oluşur. Nemi düşürün, sık dikim yapmayın. Kimyasal Mücadele: Çevrede ilk belirtiler görüldüğünde veya çiğ/sisli havalarda mildiyö ilaçları ile koruyucu ilaçlamaya başlayın."
"Yapraklara baktığımda bahçedeki bitkide büyük siyah yanıklar oluştu, teşhis nedir? fark ediyorum.",Tomato___Late_blight,"Teşhis: Domates Geç Yanıklığı / Mildiyö (Phytophthora). Kültürel Önlemler: Yapraklarda büyük, grimsi kahverengi lekeler ve yaprak altında beyaz küf tabakası oluşur. Nemi düşürün, sık dikim yapmayın. Kimyasal Mücadele: Çevrede ilk belirtiler görüldüğünde veya çiğ/sisli havalarda mildiyö ilaçları ile koruyucu ilaçlamaya başlayın."
Bitki yapraklarının üzerinde geç yanıklık görüyorum.,Tomato___Late_blight,"Teşhis: Domates Geç Yanıklığı / Mildiyö (Phytophthora). Kültürel Önlemler: Yapraklarda büyük, grimsi kahverengi lekeler ve yaprak altında beyaz küf tabakası oluşur. Nemi düşürün, sık dikim yapmayın. Kimyasal Mücadele: Çevrede ilk belirtiler görüldüğünde veya çiğ/sisli havalarda mildiyö ilaçları ile koruyucu ilaçlamaya başlayın."
Tarladaki yapraklarda geç yanıklık yayıldı.,Tomato___Late_blight,"Teşhis: Domates Geç Yanıklığı / Mildiyö (Phytophthora). Kültürel Önlemler: Yapraklarda büyük, grimsi kahverengi lekeler ve yaprak altında beyaz küf tabakası oluşur. Nemi düşürün, sık dikim yapmayın. Kimyasal Mücadele: Çevrede ilk belirtiler görüldüğünde veya çiğ/sisli havalarda mildiyö ilaçları ile koruyucu ilaçlamaya başlayın."
"Büyük siyah yanıklar teşhisi koydum, doğru mu?",Tomato___Late_blight,"Teşhis: Domates Geç Yanıklığı / Mildiyö (Phytophthora). Kültürel Önlemler: Yapraklarda büyük, grimsi kahverengi lekeler ve yaprak altında beyaz küf tabakası oluşur. Nemi düşürün, sık dikim yapmayın. Kimyasal Mücadele: Çevrede ilk belirtiler görüldüğünde veya çiğ/sisli havalarda mildiyö ilaçları ile koruyucu ilaçlamaya başlayın."
"Acil teşhis lazım: yapraklarda yaprakta hızlı yayılan kararmalar var, ne yapabilirim?.",Tomato___Late_blight,"Teşhis: Domates Geç Yanıklığı / Mildiyö (Phytophthora). Kültürel Önlemler: Yapraklarda büyük, grimsi kahverengi lekeler ve yaprak altında beyaz küf tabakası oluşur. Nemi düşürün, sık dikim yapmayın. Kimyasal Mücadele: Çevrede ilk belirtiler görüldüğünde veya çiğ/sisli havalarda mildiyö ilaçları ile koruyucu ilaçlamaya başlayın."
Yaprakta hızlı yayılan kararmalar sorunu mahsulü mahvetti.,Tomato___Late_blight,"Teşhis: Domates Geç Yanıklığı / Mildiyö (Phytophthora). Kültürel Önlemler: Yapraklarda büyük, grimsi kahverengi lekeler ve yaprak altında beyaz küf tabakası oluşur. Nemi düşürün, sık dikim yapmayın. Kimyasal Mücadele: Çevrede ilk belirtiler görüldüğünde veya çiğ/sisli havalarda mildiyö ilaçları ile koruyucu ilaçlamaya başlayın."
Neden yapraklarda büyük siyah yanıklar oluşur?,Tomato___Late_blight,"Teşhis: Domates Geç Yanıklığı / Mildiyö (Phytophthora). Kültürel Önlemler: Yapraklarda büyük, grimsi kahverengi lekeler ve yaprak altında beyaz küf tabakası oluşur. Nemi düşürün, sık dikim yapmayın. Kimyasal Mücadele: Çevrede ilk belirtiler görüldüğünde veya çiğ/sisli havalarda mildiyö ilaçları ile koruyucu ilaçlamaya başlayın."
Yaprakta hızlı yayılan kararmalar sorunu mahsulü mahvetti.,Tomato___Late_blight,"Teşhis: Domates Geç Yanıklığı / Mildiyö (Phytophthora). Kültürel Önlemler: Yapraklarda büyük, grimsi kahverengi lekeler ve yaprak altında beyaz küf tabakası oluşur. Nemi düşürün, sık dikim yapmayın. Kimyasal Mücadele: Çevrede ilk belirtiler görüldüğünde veya çiğ/sisli havalarda mildiyö ilaçları ile koruyucu ilaçlamaya başlayın."
Acil yardım! bitkide yaprakta hızlı yayılan kararmalar var.,Tomato___Late_blight,"Teşhis: Domates Geç Yanıklığı / Mildiyö (Phytophthora). Kültürel Önlemler: Yapraklarda büyük, grimsi kahverengi lekeler ve yaprak altında beyaz küf tabakası oluşur. Nemi düşürün, sık dikim yapmayın. Kimyasal Mücadele: Çevrede ilk belirtiler görüldüğünde veya çiğ/sisli havalarda mildiyö ilaçları ile koruyucu ilaçlamaya başlayın."
Bitki yapraklarının üzerinde geç yanıklık görüyorum.,Tomato___Late_blight,"Teşhis: Domates Geç Yanıklığı / Mildiyö (Phytophthora). Kültürel Önlemler: Yapraklarda büyük, grimsi kahverengi lekeler ve yaprak altında beyaz küf tabakası oluşur. Nemi düşürün, sık dikim yapmayın. Kimyasal Mücadele: Çevrede ilk belirtiler görüldüğünde veya çiğ/sisli havalarda mildiyö ilaçları ile koruyucu ilaçlamaya başlayın."
"Yardımcı olur musunuz, acil yardım! bitkide yaprakta hızlı yayılan kararmalar var..",Tomato___Late_blight,"Teşhis: Domates Geç Yanıklığı / Mildiyö (Phytophthora). Kültürel Önlemler: Yapraklarda büyük, grimsi kahverengi lekeler ve yaprak altında beyaz küf tabakası oluşur. Nemi düşürün, sık dikim yapmayın. Kimyasal Mücadele: Çevrede ilk belirtiler görüldüğünde veya çiğ/sisli havalarda mildiyö ilaçları ile koruyucu ilaçlamaya başlayın."
"Maalesef bitkimin ana sorunu büyük siyah yanıklar., ne yapmam gerekiyor?",Tomato___Late_blight,"Teşhis: Domates Geç Yanıklığı / Mildiyö (Phytophthora). Kültürel Önlemler: Yapraklarda büyük, grimsi kahverengi lekeler ve yaprak altında beyaz küf tabakası oluşur. Nemi düşürün, sık dikim yapmayın. Kimyasal Mücadele: Çevrede ilk belirtiler görüldüğünde veya çiğ/sisli havalarda mildiyö ilaçları ile koruyucu ilaçlamaya başlayın."
"Maalesef tarladaki yapraklarda geç yanıklık yayıldı., ne yapmam gerekiyor?",Tomato___Late_blight,"Teşhis: Domates Geç Yanıklığı / Mildiyö (Phytophthora). Kültürel Önlemler: Yapraklarda büyük, grimsi kahverengi lekeler ve yaprak altında beyaz küf tabakası oluşur. Nemi düşürün, sık dikim yapmayın. Kimyasal Mücadele: Çevrede ilk belirtiler görüldüğünde veya çiğ/sisli havalarda mildiyö ilaçları ile koruyucu ilaçlamaya başlayın."
"Yardımcı olur musunuz, acil yardım! bitkide yaprakta hızlı yayılan kararmalar var..",Tomato___Late_blight,"Teşhis: Domates Geç Yanıklığı / Mildiyö (Phytophthora). Kültürel Önlemler: Yapraklarda büyük, grimsi kahverengi lekeler ve yaprak altında beyaz küf tabakası oluşur. Nemi düşürün, sık dikim yapmayın. Kimyasal Mücadele: Çevrede ilk belirtiler görüldüğünde veya çiğ/sisli havalarda mildiyö ilaçları ile koruyucu ilaçlamaya başlayın."
Yaprakta hızlı yayılan kararmalar belirtileri hakkında bilgi verir misin?,Tomato___Late_blight,"Teşhis: Domates Geç Yanıklığı / Mildiyö (Phytophthora). Kültürel Önlemler: Yapraklarda büyük, grimsi kahverengi lekeler ve yaprak altında beyaz küf tabakası oluşur. Nemi düşürün, sık dikim yapmayın. Kimyasal Mücadele: Çevrede ilk belirtiler görüldüğünde veya çiğ/sisli havalarda mildiyö ilaçları ile koruyucu ilaçlamaya başlayın."
Büyük siyah yanıklar nedeniyle bitkim çok sağlıksız görünüyor.,Tomato___Late_blight,"Teşhis: Domates Geç Yanıklığı / Mildiyö (Phytophthora). Kültürel Önlemler: Yapraklarda büyük, grimsi kahverengi lekeler ve yaprak altında beyaz küf tabakası oluşur. Nemi düşürün, sık dikim yapmayın. Kimyasal Mücadele: Çevrede ilk belirtiler görüldüğünde veya çiğ/sisli havalarda mildiyö ilaçları ile koruyucu ilaçlamaya başlayın."
Yaprakta hızlı yayılan kararmalar sorunu mahsulü mahvetti.,Tomato___Late_blight,"Teşhis: Domates Geç Yanıklığı / Mildiyö (Phytophthora). Kültürel Önlemler: Yapraklarda büyük, grimsi kahverengi lekeler ve yaprak altında beyaz küf tabakası oluşur. Nemi düşürün, sık dikim yapmayın. Kimyasal Mücadele: Çevrede ilk belirtiler görüldüğünde veya çiğ/sisli havalarda mildiyö ilaçları ile koruyucu ilaçlamaya başlayın."
